image,boat_count,detected_image,boat_coordinates,
AXISQ6074EPTZACCC8EACA584_20230926T033501.000Z.jpg,2,View Image,"(1249.0, 43.0); (1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230911T100001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231007T034501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230923T093001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230907T042501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231013T033501.000Z.jpg,1,View Image,"(530.0, 61.0)",
AXISQ6074EPTZACCC8EACA584_20230906T114001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231011T111501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T132001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231016T084001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T101001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230915T070001.000Z.jpg,2,View Image,"(580.0, 79.0); (41.0, 160.0)",
AXISQ6074EPTZACCC8EACA584_20231011T060501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T113501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230918T085501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231003T041501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230909T075001.000Z.jpg,2,View Image,"(1042.0, 49.0); (529.0, 60.0)",
AXISQ6074EPTZACCC8EACA584_20230926T095501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230912T084001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230912T113501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230914T060501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231017T043001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231012T073001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230916T102001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231006T050501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231017T031001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231011T043001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231017T070001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230904T072001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231018T063001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231010T132501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231004T114501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230913T064501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230906T093001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231019T060001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231012T064001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230919T065501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230907T103501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231007T053001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230911T063501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230911T115501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231004T123001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231014T132001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230924T113501.000Z.jpg,1,View Image,"(1141.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230924T032001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230914T093001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T032001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230914T082001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230926T074501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231023T042501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231007T044001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230918T102501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231012T093001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T092501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231007T105501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231017T123001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230905T070001.000Z.jpg,11,View Image,"(603.0, 60.0); (971.0, 43.0); (771.0, 75.0); (763.0, 55.0); (1074.0, 46.0); (1128.0, 48.0); (1011.0, 47.0); (496.0, 75.0); (497.0, 64.0); (1032.0, 50.0); (1145.0, 48.0)",
AXISQ6074EPTZACCC8EACA584_20231011T085002.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230918T125001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231018T095001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231014T043001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230921T081501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230927T043501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230917T114001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230928T070001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T084001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T053001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230924T071501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231018T061001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231003T094001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230915T063001.000Z.jpg,7,View Image,"(369.0, 129.0); (1072.0, 46.0); (371.0, 166.0); (374.0, 232.0); (372.0, 185.0); (371.0, 204.0); (1072.0, 52.0)",
AXISQ6074EPTZACCC8EACA584_20230924T055001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231015T035501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231008T034501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230911T095001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230916T052501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231019T114501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230914T055501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231022T055501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231010T070001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230913T045501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231021T072501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230908T100001.000Z.jpg,1,View Image,"(1143.0, 47.0)",
AXISQ6074EPTZACCC8EACA584_20231013T030501.000Z.jpg,1,View Image,"(530.0, 60.0)",
AXISQ6074EPTZACCC8EACA584_20231017T033001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231013T090501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231018T133001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230923T102001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230904T080501.000Z.jpg,1,View Image,"(1074.0, 46.0)",
AXISQ6074EPTZACCC8EACA584_20231018T074001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230917T055001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230908T121501.000Z.jpg,1,View Image,"(716.0, 56.0)",
AXISQ6074EPTZACCC8EACA584_20230913T123001.000Z.jpg,3,View Image,"(1060.0, 52.0); (1063.0, 89.0); (1210.0, 49.0)",
AXISQ6074EPTZACCC8EACA584_20231018T055001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230913T090501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230912T111001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231022T071002.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T085001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230928T111501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231011T052001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230910T095501.000Z.jpg,1,View Image,"(1250.0, 43.0)",
AXISQ6074EPTZACCC8EACA584_20231012T060501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231010T130502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231011T092001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231016T022501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230906T053501.000Z.jpg,1,View Image,"(700.0, 61.0)",
AXISQ6074EPTZACCC8EACA584_20231017T054501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230906T121501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230920T090501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231020T085501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230924T122001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230912T071501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231013T103501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231022T124502.000Z.jpg,4,View Image,"(1047.0, 48.0); (959.0, 52.0); (925.0, 52.0); (970.0, 51.0)",
AXISQ6074EPTZACCC8EACA584_20230923T105001.000Z.jpg,5,View Image,"(840.0, 57.0); (818.0, 57.0); (766.0, 59.0); (885.0, 53.0); (874.0, 56.0)",
AXISQ6074EPTZACCC8EACA584_20230923T102501.000Z.jpg,3,View Image,"(63.0, 73.0); (48.0, 81.0); (57.0, 59.0)",
AXISQ6074EPTZACCC8EACA584_20230910T071001.000Z.jpg,1,View Image,"(1065.0, 41.0)",
AXISQ6074EPTZACCC8EACA584_20231009T054001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231017T093501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230915T084001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230917T100501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230911T065001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231019T111001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230912T110501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231019T082001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230925T074001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230916T100501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231014T130001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231023T070501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231007T110001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230921T073501.000Z.jpg,1,View Image,"(1072.0, 46.0)",
AXISQ6074EPTZACCC8EACA584_20231021T024001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230917T062502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231007T040001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231002T033501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231019T072001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231015T095001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230920T091501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230927T125501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230917T055501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230927T094501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231012T100001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230918T061501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231022T040501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230921T084001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230907T063001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231017T103501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231013T034001.000Z.jpg,2,View Image,"(1072.0, 45.0); (529.0, 60.0)",
AXISQ6074EPTZACCC8EACA584_20230907T062001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230924T063001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231021T100502.000Z.jpg,1,View Image,"(88.0, 81.0)",
AXISQ6074EPTZACCC8EACA584_20230918T095501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230907T103001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231011T120001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231022T113501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230922T115501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231020T114502.000Z.jpg,2,View Image,"(1072.0, 45.0); (1072.0, 55.0)",
AXISQ6074EPTZACCC8EACA584_20231021T125501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231018T110501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230912T101501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231023T025001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230908T101501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231023T030001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230917T093001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231021T030001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230921T060502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230922T095501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230908T072501.000Z.jpg,4,View Image,"(1072.0, 45.0); (1098.0, 48.0); (768.0, 55.0); (1132.0, 47.0)",
AXISQ6074EPTZACCC8EACA584_20230916T043501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230908T062001.000Z.jpg,3,View Image,"(698.0, 57.0); (810.0, 54.0); (1173.0, 46.0)",
AXISQ6074EPTZACCC8EACA584_20231013T083001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230926T030001.000Z.jpg,1,View Image,"(1097.0, 46.0)",
AXISQ6074EPTZACCC8EACA584_20230907T102001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230908T103001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231017T111001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231017T025001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231013T115001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231020T104501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230912T060501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230904T044501.000Z.jpg,1,View Image,"(1073.0, 46.0)",
AXISQ6074EPTZACCC8EACA584_20231016T052501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231022T044501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230908T115001.000Z.jpg,3,View Image,"(1130.0, 47.0); (249.0, 133.0); (249.0, 186.0)",
AXISQ6074EPTZACCC8EACA584_20230920T114501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231008T112001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230916T054501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230915T044001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230917T123001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230926T090502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231015T030501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231004T042501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230914T110001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230922T065501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230918T124501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231013T130501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231022T085001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230923T122001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231020T062001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230916T062001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230904T082501.000Z.jpg,1,View Image,"(1073.0, 46.0)",
AXISQ6074EPTZACCC8EACA584_20231011T024001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231021T112501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230909T074501.000Z.jpg,2,View Image,"(1043.0, 48.0); (528.0, 60.0)",
AXISQ6074EPTZACCC8EACA584_20231009T053501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231016T103501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231003T031501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230909T083501.000Z.jpg,2,View Image,"(1137.0, 48.0); (1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230915T102501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231020T074501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230908T063501.000Z.jpg,4,View Image,"(877.0, 53.0); (681.0, 58.0); (680.0, 179.0); (688.0, 192.0)",
AXISQ6074EPTZACCC8EACA584_20230920T055001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230914T050502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231022T041501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231009T125001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231005T082501.000Z.jpg,2,View Image,"(1072.0, 47.0); (1072.0, 54.0)",
AXISQ6074EPTZACCC8EACA584_20231009T082001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231010T093501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230925T041501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231018T024501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230926T065501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231015T082501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231013T062001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231005T094001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230920T045501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231003T032001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230912T072501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231014T032001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230919T112501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231015T041001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231014T032501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231011T132501.000Z.jpg,2,View Image,"(1063.0, 48.0); (1016.0, 49.0)",
AXISQ6074EPTZACCC8EACA584_20231011T125501.000Z.jpg,6,View Image,"(0.0, 67.0); (332.0, 43.0); (330.0, 69.0); (332.0, 138.0); (330.0, 101.0); (347.0, 71.0)",
AXISQ6074EPTZACCC8EACA584_20231012T034001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231003T031001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230913T082001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231005T090501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T054001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231015T052001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231006T073001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231019T053501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230921T071001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230924T121501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231018T132001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231020T072501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231007T092501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T102501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230913T104501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230925T061501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230920T050001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230926T102502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230923T053501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230921T112502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230916T101501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231017T051501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231011T124501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231004T062001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230917T051001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231022T075501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231016T063501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230908T061001.000Z.jpg,3,View Image,"(795.0, 55.0); (1125.0, 47.0); (714.0, 55.0)",
AXISQ6074EPTZACCC8EACA584_20231017T040001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230923T042501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231016T133001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231014T070501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231007T052001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231009T080501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231005T111501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230915T093001.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231014T042001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230921T083501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230915T103501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20230920T103501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230911T083502.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231017T082501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231004T115501.000Z.jpg,1,View Image,"(1072.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231015T083501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T062502.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230927T092501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230927T132001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230925T120001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231008T060501.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231021T130001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20231020T045001.000Z.jpg,2,View Image,"(1136.0, 46.0); (1159.0, 45.0)",
AXISQ6074EPTZACCC8EACA584_20231020T103001.000Z.jpg,0,View Image,,
AXISQ6074EPTZACCC8EACA584_20230920T060001.000Z.jpg,0,View Image,,
